# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:1703,num_snp_partitions:1,num_samps:1000
# left_snp right_snp mean p0.025 p0.500 p0.975
64 65 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
65 66 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
66 67 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
67 68 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
68 69 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
69 70 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
70 71 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
71 72 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
72 73 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
73 74 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
74 75 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
75 76 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
76 77 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
77 78 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
78 79 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
79 80 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
80 81 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
81 82 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
82 83 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
83 84 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
84 85 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
85 86 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
86 87 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
87 88 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
88 89 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
89 90 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
90 91 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
91 92 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
92 93 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
93 94 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
94 95 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
95 96 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
96 97 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
97 98 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
98 99 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
99 100 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
100 101 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
101 102 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
102 103 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
103 104 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
104 105 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
105 106 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
106 107 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
107 108 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
108 109 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
109 110 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
110 111 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
111 112 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
112 113 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
113 114 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
114 115 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
115 116 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
116 117 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
117 118 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
118 120 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
120 121 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
121 122 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
122 123 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
123 124 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
124 125 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
125 126 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
126 127 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
127 128 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
128 129 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
129 130 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
130 131 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
131 132 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
132 133 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
133 134 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
134 135 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
135 136 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
136 137 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
137 138 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
138 139 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
139 140 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
140 141 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
141 142 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
142 143 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
143 144 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
144 145 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
145 146 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
146 147 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
147 148 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
148 149 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
149 150 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
150 151 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
151 152 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
152 153 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
153 154 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
154 155 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
155 156 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
156 157 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
157 158 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
158 159 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
159 160 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
160 161 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
161 162 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
162 163 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
163 164 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
164 165 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
165 166 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
166 167 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
167 168 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
168 169 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
169 170 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
170 171 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
171 173 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
173 174 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
174 175 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
175 176 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
176 177 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
177 178 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
178 179 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
179 180 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
180 181 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
181 182 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
182 183 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
183 184 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
184 185 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
185 186 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
186 187 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
187 188 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
188 189 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
189 190 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
190 191 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
191 192 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
192 193 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
193 194 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
194 195 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
195 196 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
196 197 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
197 198 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
198 199 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
199 200 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
200 201 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
201 202 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
202 203 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
203 204 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
204 205 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
205 206 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
206 207 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
207 208 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
208 209 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
209 210 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
210 211 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
211 212 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
212 213 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
213 214 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
214 215 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
215 216 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
216 217 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
217 218 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
218 219 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
219 220 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
220 221 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
221 222 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
222 223 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
223 224 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
224 225 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
225 226 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
226 227 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
227 228 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
228 229 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
229 230 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
230 231 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
231 232 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
232 233 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
233 234 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
234 235 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
235 236 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
236 237 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
237 238 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
238 239 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
239 240 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
240 241 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
241 242 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
242 243 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
243 244 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
244 245 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
245 246 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
246 247 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
247 248 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
248 249 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
249 250 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
250 251 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
251 252 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
252 253 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
253 254 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
254 255 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
255 256 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
256 257 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
257 258 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
258 259 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
259 260 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
260 261 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
261 262 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
262 263 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
263 264 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
264 265 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
265 266 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
266 267 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
267 268 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
268 269 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
269 270 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
270 271 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
271 272 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
272 274 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
274 275 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
275 276 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
276 277 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
277 278 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
278 279 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
279 280 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
280 281 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
281 282 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
282 283 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
283 284 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
284 285 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
285 286 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
286 287 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
287 288 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
288 289 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
289 290 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
290 291 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
291 292 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
292 293 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
293 294 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
294 295 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
295 296 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
296 297 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
297 298 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
298 299 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
299 300 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
300 302 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
302 303 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
303 304 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
304 305 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
305 306 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
306 307 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
307 308 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
308 309 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
309 310 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
310 311 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
311 312 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
312 313 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
313 314 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
314 315 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
315 316 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
316 317 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
317 319 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
319 320 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
320 321 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
321 322 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
322 323 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
323 324 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
324 325 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
325 326 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
326 327 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
327 328 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
328 329 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
329 330 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
330 331 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
331 332 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
332 333 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
333 334 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
334 335 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
335 336 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
336 337 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
337 338 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
338 339 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
339 340 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
340 341 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
341 342 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
342 343 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
343 344 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
344 345 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
345 347 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
347 348 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
348 349 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
349 350 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
350 351 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
351 352 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
352 353 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
353 354 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
354 356 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
356 357 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
357 358 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
358 359 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
359 360 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
360 361 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
361 362 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
362 363 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
363 364 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
364 365 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
365 366 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
366 367 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
367 368 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
368 369 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
369 370 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
370 371 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
371 372 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
372 373 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
373 374 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
374 375 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
375 377 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
377 378 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
378 379 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
379 381 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
381 382 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
382 384 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
384 385 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
385 388 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
388 389 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
389 390 8.6950e+00 8.0101e+00 8.6108e+00 9.0509e+00
