# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:785,num_snp_partitions:1,num_samps:1000
# left_snp right_snp mean p0.025 p0.500 p0.975
142 143 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
143 144 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
144 145 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
145 146 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
146 147 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
147 148 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
148 149 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
149 150 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
150 152 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
152 153 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
153 154 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
154 155 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
155 156 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
156 157 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
157 158 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
158 159 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
159 160 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
160 161 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
161 162 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
162 163 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
163 165 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
165 166 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
166 167 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
167 168 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
168 169 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
169 170 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
170 171 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
171 172 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
172 173 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
173 174 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
174 175 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
175 176 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
176 177 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
177 178 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
178 179 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
179 180 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
180 181 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
181 182 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
182 183 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
183 184 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
184 185 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
185 186 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
186 187 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
187 188 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
188 189 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
189 190 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
190 191 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
191 192 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
192 193 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
193 194 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
194 195 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
195 196 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
196 197 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
197 198 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
198 199 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
199 200 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
200 201 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
201 202 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
202 203 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
203 204 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
204 205 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
205 206 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
206 207 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
207 208 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
208 209 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
209 210 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
210 211 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
211 212 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
212 213 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
213 214 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
214 215 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
215 216 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
216 217 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
217 218 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
218 219 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
219 220 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
220 221 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
221 222 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
222 223 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
223 224 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
224 226 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
226 227 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
227 228 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
228 229 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
229 230 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
230 231 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
231 232 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
232 233 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
233 234 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
234 235 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
235 236 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
236 238 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
238 239 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
239 240 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
240 241 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
241 242 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
242 244 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
244 245 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
245 246 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
246 247 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
247 248 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
248 249 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
249 250 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
250 251 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
251 252 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
252 253 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
253 254 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
254 255 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
255 256 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
256 257 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
257 258 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
258 259 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
259 260 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
260 261 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
261 262 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
262 263 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
263 264 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
264 265 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
265 266 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
266 267 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
267 268 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
268 269 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
269 271 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
271 272 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
272 273 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
273 274 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
274 275 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
275 276 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
276 277 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
277 278 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
278 279 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
279 280 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
280 281 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
281 282 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
282 283 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
283 284 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
284 285 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
285 286 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
286 287 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
287 288 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
288 289 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
289 290 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
290 291 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
291 292 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
292 293 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
293 294 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
294 295 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
295 296 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
296 297 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
297 298 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
298 299 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
299 300 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
300 301 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
301 302 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
302 303 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
303 304 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
304 305 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
305 306 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
306 307 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
307 308 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
308 309 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
309 310 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
310 311 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
311 312 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
312 313 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
313 314 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
314 315 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
315 316 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
316 317 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
317 318 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
318 319 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
319 320 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
320 321 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
321 322 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
322 323 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
323 324 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
324 325 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
325 326 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
326 327 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
327 328 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
328 330 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
330 331 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
331 332 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
332 333 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
333 334 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
334 335 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
335 337 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
337 338 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
338 339 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
339 340 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
340 341 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
341 342 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
342 343 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
343 344 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
344 345 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
345 346 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
346 347 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
347 348 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
348 349 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
349 350 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
350 351 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
351 352 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
352 353 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
353 355 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
355 356 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
356 357 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
357 358 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
358 359 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
359 360 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
360 361 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
361 362 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
362 363 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
363 364 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
364 365 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
365 366 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
366 367 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
367 368 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
368 369 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
369 370 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
370 371 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
371 372 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
372 373 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
373 374 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
374 375 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
375 376 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
376 377 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
377 378 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
378 379 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
379 380 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
380 381 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
381 382 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
382 383 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
383 384 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
384 385 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
385 386 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
386 387 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
387 388 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
388 389 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
389 390 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
390 391 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
391 392 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
392 393 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
393 394 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
394 395 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
395 396 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
396 397 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
397 398 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
398 399 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
399 400 7.0132e+00 6.5345e+00 7.0266e+00 7.3498e+00
