# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:1016,num_snp_partitions:1,num_samps:1000
# left_snp right_snp mean p0.025 p0.500 p0.975
33 34 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
34 35 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
35 36 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
36 37 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
37 38 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
38 39 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
39 40 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
40 41 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
41 42 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
42 43 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
43 44 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
44 45 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
45 46 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
46 47 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
47 48 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
48 49 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
49 50 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
50 51 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
51 52 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
52 53 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
53 54 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
54 55 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
55 56 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
56 57 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
57 58 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
58 59 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
59 60 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
60 61 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
61 62 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
62 63 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
63 64 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
64 65 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
65 66 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
66 67 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
67 68 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
68 69 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
69 70 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
70 71 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
71 72 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
72 73 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
73 75 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
75 76 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
76 77 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
77 78 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
78 79 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
79 80 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
80 81 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
81 82 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
82 83 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
83 84 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
84 85 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
85 86 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
86 87 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
87 88 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
88 89 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
89 90 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
90 91 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
91 92 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
92 93 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
93 94 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
94 95 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
95 96 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
96 97 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
97 98 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
98 100 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
100 101 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
101 102 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
102 103 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
103 104 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
104 105 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
105 106 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
106 107 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
107 108 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
108 109 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
109 110 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
110 111 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
111 112 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
112 113 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
113 114 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
114 115 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
115 116 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
116 117 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
117 118 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
118 119 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
119 120 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
120 121 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
121 122 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
122 123 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
123 124 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
124 125 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
125 126 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
126 127 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
127 128 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
128 129 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
129 131 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
131 132 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
132 133 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
133 134 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
134 135 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
135 136 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
136 137 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
137 138 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
138 139 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
139 140 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
140 141 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
141 142 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
142 143 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
143 144 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
144 146 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
146 147 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
147 148 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
148 149 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
149 150 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
150 151 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
151 153 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
153 154 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
154 156 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
156 157 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
157 158 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
158 159 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
159 160 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
160 161 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
161 162 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
162 163 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
163 164 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
164 165 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
165 166 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
166 167 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
167 168 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
168 169 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
169 170 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
170 171 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
171 172 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
172 174 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
174 175 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
175 176 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
176 177 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
177 178 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
178 179 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
179 180 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
180 182 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
182 183 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
183 184 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
184 185 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
185 187 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
187 189 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
189 190 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
190 191 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
191 192 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
192 193 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
193 194 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
194 195 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
195 196 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
196 197 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
197 199 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
199 200 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
200 201 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
201 202 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
202 203 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
203 204 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
204 205 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
205 206 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
206 207 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
207 208 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
208 209 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
209 210 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
210 212 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
212 213 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
213 214 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
214 215 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
215 216 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
216 217 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
217 218 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
218 219 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
219 220 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
220 221 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
221 222 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
222 223 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
223 224 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
224 225 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
225 226 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
226 227 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
227 228 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
228 230 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
230 231 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
231 233 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
233 234 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
234 235 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
235 236 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
236 237 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
237 238 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
238 239 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
239 240 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
240 242 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
242 243 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
243 244 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
244 245 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
245 246 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
246 247 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
247 248 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
248 249 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
249 250 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
250 251 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
251 253 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
253 254 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
254 255 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
255 256 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
256 257 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
257 258 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
258 259 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
259 260 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
260 261 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
261 262 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
262 263 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
263 264 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
264 265 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
265 266 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
266 267 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
267 268 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
268 269 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
269 270 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
270 271 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
271 272 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
272 273 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
273 274 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
274 275 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
275 276 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
276 277 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
277 278 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
278 279 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
279 280 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
280 281 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
281 282 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
282 283 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
283 284 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
284 285 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
285 286 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
286 287 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
287 288 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
288 289 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
289 290 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
290 291 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
291 292 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
292 293 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
293 294 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
294 295 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
295 296 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
296 297 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
297 298 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
298 299 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
299 300 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
300 301 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
301 302 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
302 303 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
303 304 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
304 305 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
305 306 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
306 307 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
307 308 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
308 309 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
309 310 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
310 311 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
311 312 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
312 313 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
313 314 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
314 316 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
316 317 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
317 318 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
318 319 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
319 320 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
320 321 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
321 322 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
322 323 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
323 324 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
324 325 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
325 326 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
326 327 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
327 328 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
328 329 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
329 331 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
331 332 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
332 333 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
333 334 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
334 335 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
335 336 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
336 337 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
337 338 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
338 339 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
339 340 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
340 341 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
341 342 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
342 343 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
343 344 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
344 345 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
345 346 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
346 347 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
347 348 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
348 350 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
350 351 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
351 353 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
353 354 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
354 355 6.0881e+00 5.5907e+00 6.0524e+00 6.6613e+00
355 356 5.9925e+00 5.5106e+00 6.0502e+00 6.6569e+00
356 357 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
357 358 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
358 359 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
359 360 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
360 361 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
361 362 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
362 363 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
363 364 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
364 365 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
365 367 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
367 369 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
369 370 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
370 371 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
371 372 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
372 373 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
373 374 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
374 375 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
375 376 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
376 377 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
377 378 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
378 379 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
379 380 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
380 381 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
381 382 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
382 383 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
383 385 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
385 386 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
386 387 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
387 388 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
388 389 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
389 390 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
390 391 5.8240e-01 4.7564e-01 5.7935e-01 6.9225e-01
391 392 5.9355e-01 4.7769e-01 5.8070e-01 7.0560e-01
392 393 7.0005e-01 4.8199e-01 5.9123e-01 2.0238e+00
393 394 1.7216e+00 5.3210e-01 2.0044e+00 2.1584e+00
394 395 2.0139e+00 1.8753e+00 2.0136e+00 2.1624e+00
395 396 2.0139e+00 1.8753e+00 2.0136e+00 2.1624e+00
396 397 2.0139e+00 1.8753e+00 2.0136e+00 2.1624e+00
397 398 2.0139e+00 1.8753e+00 2.0136e+00 2.1624e+00
398 399 2.0139e+00 1.8753e+00 2.0136e+00 2.1624e+00
399 400 2.0139e+00 1.8753e+00 2.0136e+00 2.1624e+00
400 402 2.0139e+00 1.8753e+00 2.0136e+00 2.1624e+00
402 403 2.0139e+00 1.8753e+00 2.0136e+00 2.1624e+00
403 404 2.0139e+00 1.8753e+00 2.0136e+00 2.1624e+00
404 405 2.0139e+00 1.8753e+00 2.0136e+00 2.1624e+00
