# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:883,num_snp_partitions:1,num_samps:1000
# left_snp right_snp mean p0.025 p0.500 p0.975
34 35 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
35 36 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
36 37 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
37 38 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
38 39 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
39 40 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
40 41 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
41 42 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
42 43 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
43 44 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
44 45 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
45 46 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
46 47 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
47 48 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
48 49 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
49 50 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
50 51 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
51 52 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
52 53 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
53 54 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
54 55 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
55 57 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
57 58 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
58 59 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
59 60 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
60 61 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
61 62 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
62 63 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
63 64 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
64 65 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
65 66 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
66 67 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
67 68 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
68 69 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
69 70 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
70 71 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
71 72 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
72 73 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
73 74 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
74 75 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
75 77 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
77 78 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
78 79 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
79 80 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
80 81 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
81 82 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
82 83 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
83 84 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
84 85 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
85 86 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
86 87 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
87 88 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
88 89 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
89 90 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
90 91 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
91 92 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
92 93 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
93 94 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
94 95 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
95 96 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
96 97 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
97 98 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
98 99 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
99 100 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
100 101 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
101 102 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
102 103 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
103 104 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
104 105 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
105 106 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
106 107 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
107 108 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
108 110 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
110 111 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
111 112 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
112 113 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
113 114 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
114 115 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
115 116 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
116 117 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
117 118 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
118 119 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
119 120 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
120 121 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
121 122 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
122 123 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
123 124 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
124 125 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
125 126 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
126 127 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
127 128 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
128 129 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
129 130 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
130 131 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
131 132 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
132 133 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
133 134 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
134 135 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
135 136 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
136 138 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
138 139 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
139 140 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
140 141 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
141 142 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
142 144 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
144 145 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
145 146 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
146 147 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
147 148 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
148 149 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
149 150 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
150 151 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
151 152 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
152 153 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
153 154 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
154 155 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
155 156 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
156 157 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
157 158 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
158 159 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
159 160 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
160 161 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
161 162 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
162 163 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
163 164 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
164 165 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
165 166 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
166 167 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
167 168 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
168 169 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
169 170 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
170 171 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
171 172 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
172 173 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
173 174 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
174 175 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
175 176 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
176 177 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
177 178 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
178 179 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
179 180 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
180 181 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
181 182 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
182 183 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
183 184 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
184 185 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
185 186 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
186 187 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
187 188 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
188 189 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
189 190 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
190 191 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
191 192 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
192 193 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
193 194 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
194 195 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
195 196 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
196 197 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
197 198 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
198 199 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
199 200 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
200 201 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
201 202 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
202 203 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
203 204 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
204 205 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
205 206 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
206 207 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
207 208 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
208 209 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
209 210 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
210 211 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
211 212 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
212 213 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
213 214 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
214 215 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
215 216 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
216 217 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
217 218 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
218 219 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
219 220 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
220 221 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
221 222 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
222 223 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
223 224 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
224 225 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
225 226 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
226 227 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
227 228 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
228 230 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
230 231 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
231 232 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
232 233 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
233 234 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
234 235 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
235 236 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
236 237 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
237 238 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
238 239 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
239 240 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
240 241 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
241 242 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
242 243 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
243 244 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
244 245 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
245 246 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
246 247 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
247 248 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
248 249 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
249 251 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
251 252 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
252 253 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
253 254 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
254 255 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
255 256 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
256 257 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
257 258 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
258 260 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
260 261 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
261 262 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
262 263 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
263 264 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
264 265 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
265 266 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
266 267 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
267 268 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
268 269 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
269 270 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
270 271 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
271 272 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
272 273 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
273 274 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
274 275 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
275 276 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
276 277 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
277 278 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
278 279 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
279 280 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
280 281 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
281 282 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
282 283 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
283 284 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
284 285 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
285 286 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
286 287 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
287 288 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
288 289 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
289 290 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
290 291 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
291 292 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
292 293 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
293 294 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
294 295 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
295 296 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
296 297 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
297 298 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
298 299 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
299 300 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
300 301 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
301 302 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
302 303 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
303 304 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
304 305 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
305 306 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
306 307 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
307 308 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
308 309 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
309 310 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
310 311 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
311 312 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
312 313 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
313 314 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
314 315 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
315 316 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
316 317 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
317 318 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
318 319 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
319 320 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
320 321 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
321 322 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
322 323 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
323 324 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
324 325 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
325 326 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
326 327 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
327 328 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
328 329 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
329 330 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
330 331 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
331 332 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
332 333 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
333 334 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
334 335 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
335 336 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
336 337 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
337 338 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
338 339 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
339 340 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
340 341 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
341 342 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
342 343 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
343 344 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
344 345 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
345 346 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
346 347 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
347 349 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
349 350 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
350 351 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
351 352 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
352 353 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
353 354 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
354 355 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
355 356 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
356 358 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
358 359 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
359 361 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
361 362 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
362 363 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
363 364 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
364 365 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
365 366 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
366 367 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
367 368 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
368 370 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
370 371 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
371 372 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
372 373 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
373 376 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
376 377 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
377 378 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
378 379 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
379 380 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
380 382 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
382 383 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
383 384 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
384 385 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
385 386 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
386 387 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
387 388 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
388 389 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
389 390 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
390 391 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
391 392 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
392 393 5.0620e+00 5.0032e+00 5.0581e+00 5.1415e+00
