# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:539,num_snp_partitions:1,num_samps:1000
# left_snp right_snp mean p0.025 p0.500 p0.975
333 334 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
334 335 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
335 336 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
336 337 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
337 338 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
338 339 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
339 340 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
340 341 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
341 342 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
342 343 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
343 344 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
344 345 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
345 346 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
346 347 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
347 348 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
348 349 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
349 350 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
350 351 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
351 352 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
352 353 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
353 354 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
354 355 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
355 356 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
356 357 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
357 358 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
358 359 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
359 360 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
360 361 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
361 362 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
362 364 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
364 365 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
365 366 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
366 367 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
367 368 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
368 369 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
369 370 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
370 371 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
371 372 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
372 373 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
373 374 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
374 375 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
375 376 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
376 377 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
377 378 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
378 379 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
379 380 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
380 381 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
381 382 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
382 383 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
383 384 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
384 385 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
385 386 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
386 387 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
387 388 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
388 389 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
389 390 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
390 391 4.9521e+00 4.4664e+00 4.9309e+00 5.4825e+00
