# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:1541,num_snp_partitions:1,num_samps:1000
# left_snp right_snp mean p0.025 p0.500 p0.975
113 114 6.1064e+00 5.4146e+00 6.0739e+00 6.9408e+00
114 115 6.1064e+00 5.4146e+00 6.0739e+00 6.9408e+00
115 116 6.0054e+00 1.7952e+00 6.0503e+00 6.9408e+00
116 117 4.7469e+00 1.5907e+00 5.8823e+00 6.7653e+00
117 120 3.5687e+00 1.5567e+00 1.7832e+00 6.4959e+00
120 121 2.4784e+00 1.5411e+00 1.6951e+00 6.3446e+00
121 122 1.7237e+00 1.5264e+00 1.6775e+00 1.8447e+00
122 123 1.6799e+00 1.5261e+00 1.6767e+00 1.8262e+00
123 124 1.6799e+00 1.5261e+00 1.6767e+00 1.8262e+00
124 125 1.6799e+00 1.5261e+00 1.6767e+00 1.8262e+00
125 126 1.6799e+00 1.5261e+00 1.6767e+00 1.8262e+00
126 127 1.6799e+00 1.5261e+00 1.6767e+00 1.8262e+00
127 128 1.6799e+00 1.5261e+00 1.6767e+00 1.8262e+00
128 129 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
129 130 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
130 131 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
131 132 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
132 133 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
133 134 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
134 135 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
135 136 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
136 137 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
137 138 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
138 139 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
139 140 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
140 141 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
141 142 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
142 143 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
143 144 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
144 145 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
145 146 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
146 147 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
147 148 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
148 149 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
149 150 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
150 151 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
151 152 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
152 153 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
153 154 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
154 155 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
155 156 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
156 157 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
157 158 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
158 159 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
159 160 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
160 161 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
161 162 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
162 163 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
163 164 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
164 165 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
165 166 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
166 167 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
167 168 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
168 169 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
169 170 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
170 171 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
171 172 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
172 173 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
173 174 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
174 175 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
175 176 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
176 177 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
177 178 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
178 179 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
179 180 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
180 181 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
181 182 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
182 183 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
183 184 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
184 185 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
185 186 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
186 187 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
187 188 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
188 189 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
189 190 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
190 191 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
191 192 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
192 193 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
193 194 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
194 195 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
195 196 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
196 197 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
197 198 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
198 199 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
199 200 1.6749e+00 1.5261e+00 1.6765e+00 1.8253e+00
200 201 1.6816e+00 1.5261e+00 1.6765e+00 1.8262e+00
201 202 1.7112e+00 1.5264e+00 1.6772e+00 1.8291e+00
202 203 2.3513e+00 1.5271e+00 1.6884e+00 7.4387e+00
203 204 3.3881e+00 1.5433e+00 1.7180e+00 7.5662e+00
204 205 6.8153e+00 1.6594e+00 7.2291e+00 7.8161e+00
205 206 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
206 207 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
207 208 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
208 209 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
209 210 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
210 211 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
211 212 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
212 213 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
213 214 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
214 215 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
215 216 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
216 217 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
217 218 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
218 219 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
219 220 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
220 221 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
221 222 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
222 223 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
223 224 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
224 225 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
225 226 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
226 227 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
227 228 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
228 229 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
229 230 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
230 231 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
231 232 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
232 233 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
233 234 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
234 235 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
235 236 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
236 237 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
237 238 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
238 239 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
239 240 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
240 241 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
241 243 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
243 244 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
244 245 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
245 246 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
246 247 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
247 248 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
248 249 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
249 250 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
250 251 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
251 252 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
252 253 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
253 254 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
254 255 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
255 256 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
256 257 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
257 259 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
259 260 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
260 261 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
261 262 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
262 263 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
263 264 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
264 265 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
265 266 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
266 267 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
267 268 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
268 269 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
269 270 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
270 271 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
271 272 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
272 273 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
273 274 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
274 275 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
275 276 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
276 277 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
277 278 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
278 279 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
279 280 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
280 281 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
281 282 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
282 283 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
283 284 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
284 285 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
285 286 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
286 287 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
287 288 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
288 289 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
289 290 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
290 291 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
291 292 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
292 293 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
293 294 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
294 295 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
295 296 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
296 297 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
297 298 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
298 299 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
299 300 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
300 301 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
301 302 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
302 303 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
303 304 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
304 305 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
305 306 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
306 307 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
307 308 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
308 309 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
309 310 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
310 311 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
311 312 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
312 313 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
313 314 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
314 315 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
315 316 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
316 318 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
318 319 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
319 320 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
320 321 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
321 322 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
322 323 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
323 324 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
324 325 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
325 326 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
326 327 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
327 328 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
328 329 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
329 330 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
330 331 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
331 332 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
332 333 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
333 334 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
334 335 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
335 336 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
336 337 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
337 338 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
338 339 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
339 340 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
340 341 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
341 342 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
342 343 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
343 344 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
344 345 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
345 346 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
346 347 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
347 348 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
348 349 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
349 350 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
350 351 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
351 352 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
352 353 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
353 354 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
354 355 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
355 356 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
356 357 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
357 358 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
358 359 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
359 360 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
360 361 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
361 362 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
362 363 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
363 364 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
364 365 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
365 366 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
366 367 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
367 368 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
368 369 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
369 370 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
370 372 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
372 373 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
373 374 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
374 375 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
375 376 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
376 377 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
377 378 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
378 379 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
379 380 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
380 381 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
381 382 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
382 383 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
383 384 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
384 385 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
385 386 7.2514e+00 6.7525e+00 7.2690e+00 7.8262e+00
