# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:805,num_snp_partitions:1,num_samps:1000
# left_snp right_snp mean p0.025 p0.500 p0.975
74 75 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
75 76 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
76 77 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
77 78 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
78 79 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
79 80 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
80 81 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
81 82 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
82 83 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
83 84 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
84 85 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
85 86 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
86 87 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
87 88 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
88 89 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
89 90 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
90 91 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
91 92 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
92 93 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
93 94 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
94 95 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
95 96 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
96 97 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
97 98 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
98 99 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
99 100 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
100 101 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
101 102 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
102 103 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
103 105 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
105 106 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
106 107 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
107 109 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
109 110 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
110 111 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
111 112 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
112 113 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
113 114 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
114 115 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
115 116 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
116 117 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
117 118 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
118 119 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
119 120 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
120 121 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
121 122 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
122 123 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
123 124 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
124 125 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
125 126 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
126 127 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
127 128 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
128 129 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
129 130 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
130 131 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
131 132 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
132 133 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
133 134 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
134 135 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
135 136 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
136 139 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
139 140 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
140 142 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
142 143 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
143 145 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
145 146 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
146 147 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
147 148 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
148 149 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
149 150 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
150 151 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
151 152 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
152 153 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
153 154 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
154 155 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
155 156 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
156 157 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
157 159 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
159 160 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
160 161 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
161 162 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
162 163 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
163 164 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
164 165 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
165 166 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
166 167 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
167 168 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
168 169 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
169 170 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
170 171 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
171 172 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
172 173 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
173 174 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
174 175 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
175 176 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
176 178 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
178 179 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
179 180 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
180 181 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
181 182 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
182 183 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
183 184 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
184 185 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
185 186 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
186 187 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
187 188 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
188 189 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
189 190 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
190 191 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
191 192 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
192 193 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
193 194 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
194 195 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
195 196 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
196 197 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
197 198 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
198 199 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
199 200 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
200 201 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
201 202 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
202 203 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
203 204 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
204 205 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
205 207 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
207 208 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
208 209 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
209 210 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
210 211 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
211 212 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
212 213 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
213 214 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
214 215 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
215 216 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
216 217 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
217 218 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
218 219 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
219 220 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
220 221 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
221 222 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
222 223 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
223 224 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
224 225 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
225 226 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
226 227 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
227 228 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
228 229 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
229 230 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
230 231 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
231 232 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
232 233 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
233 234 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
234 235 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
235 236 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
236 237 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
237 238 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
238 239 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
239 241 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
241 242 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
242 243 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
243 244 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
244 245 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
245 246 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
246 247 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
247 248 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
248 249 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
249 250 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
250 251 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
251 252 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
252 253 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
253 254 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
254 255 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
255 256 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
256 257 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
257 258 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
258 259 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
259 260 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
260 261 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
261 262 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
262 263 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
263 264 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
264 265 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
265 266 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
266 267 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
267 268 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
268 269 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
269 270 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
270 271 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
271 272 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
272 273 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
273 274 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
274 275 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
275 276 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
276 277 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
277 278 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
278 279 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
279 280 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
280 281 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
281 282 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
282 283 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
283 284 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
284 285 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
285 286 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
286 287 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
287 288 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
288 289 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
289 290 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
290 291 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
291 292 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
292 293 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
293 294 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
294 295 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
295 296 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
296 297 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
297 298 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
298 299 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
299 300 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
300 301 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
301 302 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
302 303 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
303 304 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
304 305 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
305 306 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
306 307 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
307 308 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
308 309 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
309 310 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
310 311 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
311 312 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
312 313 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
313 314 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
314 315 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
315 316 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
316 317 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
317 318 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
318 319 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
319 320 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
320 321 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
321 322 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
322 323 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
323 324 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
324 325 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
325 326 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
326 327 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
327 328 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
328 329 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
329 330 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
330 331 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
331 332 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
332 333 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
333 334 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
334 335 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
335 336 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
336 337 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
337 338 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
338 339 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
339 340 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
340 341 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
341 342 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
342 343 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
343 344 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
344 345 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
345 346 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
346 347 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
347 348 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
348 349 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
349 350 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
350 351 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
351 353 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
353 354 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
354 355 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
355 356 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
356 358 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
358 359 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
359 360 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
360 361 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
361 362 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
362 363 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
363 364 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
364 365 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
365 366 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
366 367 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
367 368 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
368 369 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
369 370 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
370 371 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
371 373 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
373 374 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
374 375 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
375 376 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
376 377 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
377 378 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
378 379 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
379 380 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
380 381 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
381 382 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
382 383 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
383 384 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
384 385 9.2355e+00 8.5064e+00 9.1309e+00 9.9535e+00
385 386 9.2331e+00 8.5064e+00 9.1309e+00 9.9535e+00
386 387 9.2085e+00 8.4731e+00 9.1290e+00 9.9535e+00
387 388 9.0741e+00 4.7724e+00 9.1172e+00 9.9526e+00
388 389 8.7354e+00 4.4818e+00 9.0718e+00 9.9524e+00
389 390 7.9427e+00 4.3525e+00 9.0181e+00 9.9338e+00
390 391 7.0672e+00 4.2868e+00 8.6698e+00 9.8858e+00
391 392 6.3140e+00 4.2583e+00 4.7558e+00 9.7543e+00
392 393 5.9611e+00 4.2567e+00 4.6941e+00 9.7137e+00
393 394 5.5220e+00 4.2224e+00 4.6419e+00 9.5420e+00
