# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:1404,num_snp_partitions:1,num_samps:1000
# left_snp right_snp mean p0.025 p0.500 p0.975
104 105 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
105 106 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
106 107 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
107 108 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
108 109 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
109 110 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
110 111 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
111 112 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
112 113 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
113 114 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
114 115 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
115 116 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
116 117 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
117 118 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
118 119 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
119 120 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
120 121 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
121 122 7.9941e-01 7.5091e-01 7.9993e-01 8.4363e-01
122 123 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
123 124 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
124 125 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
125 126 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
126 127 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
127 128 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
128 129 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
129 130 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
130 131 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
131 132 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
132 133 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
133 134 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
134 135 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
135 136 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
136 137 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
137 138 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
138 139 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
139 140 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
140 141 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
141 142 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
142 143 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
143 144 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
144 146 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
146 147 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
147 148 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
148 149 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
149 150 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
150 151 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
151 152 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
152 153 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
153 154 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
154 155 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
155 156 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
156 157 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
157 158 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
158 159 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
159 160 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
160 161 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
161 162 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
162 163 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
163 164 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
164 165 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
165 166 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
166 167 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
167 168 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
168 169 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
169 170 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
170 171 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
171 172 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
172 173 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
173 174 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
174 175 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
175 176 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
176 177 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
177 179 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
179 180 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
180 181 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
181 182 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
182 183 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
183 184 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
184 185 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
185 186 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
186 187 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
187 188 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
188 189 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
189 190 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
190 191 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
191 192 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
192 193 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
193 194 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
194 195 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
195 196 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
196 199 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
199 200 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
200 201 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
201 202 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
202 203 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
203 205 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
205 206 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
206 207 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
207 208 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
208 209 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
209 210 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
210 211 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
211 212 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
212 213 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
213 214 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
214 215 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
215 216 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
216 217 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
217 218 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
218 219 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
219 220 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
220 221 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
221 222 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
222 223 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
223 224 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
224 225 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
225 226 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
226 227 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
227 228 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
228 229 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
229 230 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
230 231 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
231 232 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
232 233 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
233 234 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
234 235 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
235 236 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
236 237 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
237 238 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
238 240 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
240 241 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
241 242 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
242 243 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
243 244 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
244 245 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
245 246 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
246 247 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
247 248 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
248 249 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
249 250 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
250 251 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
251 252 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
252 253 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
253 254 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
254 255 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
255 256 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
256 257 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
257 258 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
258 259 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
259 260 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
260 261 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
261 262 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
262 263 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
263 264 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
264 265 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
265 266 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
266 267 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
267 268 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
268 269 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
269 270 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
270 271 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
271 272 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
272 273 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
273 274 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
274 275 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
275 276 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
276 277 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
277 278 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
278 279 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
279 280 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
280 281 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
281 282 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
282 283 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
283 284 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
284 285 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
285 286 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
286 287 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
287 288 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
288 289 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
289 290 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
290 291 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
291 292 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
292 293 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
293 294 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
294 295 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
295 296 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
296 297 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
297 298 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
298 299 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
299 300 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
300 301 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
301 302 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
302 303 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
303 304 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
304 307 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
307 308 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
308 309 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
309 310 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
310 311 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
311 312 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
312 313 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
313 314 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
314 315 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
315 316 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
316 317 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
317 318 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
318 319 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
319 320 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
320 321 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
321 322 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
322 323 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
323 324 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
324 325 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
325 326 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
326 327 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
327 328 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
328 329 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
329 330 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
330 331 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
331 332 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
332 333 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
333 334 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
334 335 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
335 336 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
336 337 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
337 338 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
338 339 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
339 340 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
340 341 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
341 342 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
342 343 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
343 344 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
344 345 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
345 346 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
346 347 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
347 348 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
348 349 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
349 350 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
350 351 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
351 352 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
352 353 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
353 354 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
354 355 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
355 356 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
356 357 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
357 358 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
358 359 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
359 360 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
360 361 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
361 362 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
362 363 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
363 364 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
364 365 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
365 366 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
366 367 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
367 368 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
368 369 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
369 370 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
370 371 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
371 372 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
372 373 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
373 374 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
374 375 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
375 376 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
376 377 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
377 378 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
378 379 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
379 380 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
380 381 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
381 382 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
382 383 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
383 384 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
384 385 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
385 386 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
386 387 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
387 388 4.8321e+00 4.4896e+00 4.8473e+00 5.1526e+00
